type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,16/03/2024 21:10:42,28.62221667,-17.83890667,3.20,1297,,2,23,13,40,,
T,16/03/2024 21:10:45,28.62234833,-17.83888000,3.50,1297,,4,3,14,39,,
T,16/03/2024 21:10:48,28.62256167,-17.83886667,3.60,1298,,6,5,15,39,,
T,16/03/2024 21:10:51,28.62274500,-17.83882500,3.70,1297,,6,11,13,40,,
T,16/03/2024 21:10:54,28.62293833,-17.83881500,3.80,1296,,6,0,12,40,,
T,16/03/2024 21:10:57,28.62307333,-17.83881833,3.70,1297,,4,1,13,40,,
T,16/03/2024 21:11:00,28.62318500,-17.83873833,3.30,1297,,3,33,12,40,,
T,16/03/2024 21:11:03,28.62328000,-17.83864000,3.00,1297,,3,66,15,40,,
T,16/03/2024 21:11:06,28.62326000,-17.83853333,2.80,1297,,4,116,15,40,,
T,16/03/2024 21:11:09,28.62312333,-17.83841167,2.90,1296,,5,131,17,39,,
T,16/03/2024 21:11:12,28.62300333,-17.83823833,2.90,1294,,6,112,18,39,,
T,16/03/2024 21:11:15,28.62294333,-17.83803333,3.00,1292,,6,91,17,39,,
T,16/03/2024 21:11:18,28.62297000,-17.83785667,3.20,1284,,6,86,14,39,,
T,16/03/2024 21:11:21,28.62296333,-17.83770167,3.10,1275,,5,91,13,39,,
T,16/03/2024 21:11:24,28.62296833,-17.83751667,3.00,1274,,5,103,16,40,,
T,16/03/2024 21:11:27,28.62298333,-17.83733833,3.10,1275,,5,92,16,40,,
T,16/03/2024 21:11:30,28.62301500,-17.83717667,3.40,1275,,4,74,12,39,,
T,16/03/2024 21:11:33,28.62305500,-17.83704667,3.70,1275,,4,67,11,40,,
T,16/03/2024 21:11:36,28.62316333,-17.83697167,4.00,1274,,4,32,12,40,,
T,16/03/2024 21:11:39,28.62328667,-17.83698500,4.30,1274,,3,6,9,39,,
T,16/03/2024 21:11:42,28.62342167,-17.83703000,4.60,1273,,4,351,6,39,,
T,16/03/2024 21:11:45,28.62356833,-17.83707833,5.30,1272,,5,347,5,39,,
T,16/03/2024 21:11:48,28.62371833,-17.83707167,5.90,1272,,5,356,6,39,,
T,16/03/2024 21:11:51,28.62388167,-17.83704667,6.50,1271,,5,2,5,39,,
T,16/03/2024 21:11:54,28.62400000,-17.83701167,7.20,1270,,4,6,6,39,,
T,16/03/2024 21:11:57,28.62421167,-17.83693667,7.80,1270,,5,15,6,39,,
T,16/03/2024 21:12:00,28.62438500,-17.83654000,7.40,1268,,7,42,8,40,,
T,16/03/2024 21:12:03,28.62456833,-17.83638833,7.70,1268,,7,42,6,40,,
T,16/03/2024 21:12:06,28.62475500,-17.83623167,8.20,1267,,7,40,6,39,,
T,16/03/2024 21:12:09,28.62493500,-17.83606333,8.10,1266,,8,38,4,39,,
T,16/03/2024 21:12:12,28.62513500,-17.83599500,72.10,1266,,7,26,3,39,,
T,16/03/2024 21:12:15,28.62529833,-17.83591667,8.30,1265,,7,24,4,39,,
T,16/03/2024 21:12:18,28.62541000,-17.83585833,73.40,1264,,5,23,3,39,,
T,16/03/2024 21:13:27,28.62875500,-17.83623500,8.30,1225,,8,8,4,41,,
T,16/03/2024 21:13:30,28.62869167,-17.83617500,5.00,1249,,5,46,8,40,,
T,16/03/2024 21:13:33,28.62876333,-17.83604500,4.80,1247,,4,59,8,40,,
T,16/03/2024 21:13:36,28.62885167,-17.83583833,4.60,1237,,5,70,9,41,,
T,16/03/2024 21:13:39,28.62878500,-17.83565167,4.20,1229,,5,118,11,41,,
T,16/03/2024 21:13:42,28.62863667,-17.83541500,4.30,1225,,7,121,10,41,,
T,16/03/2024 21:13:45,28.62845833,-17.83520500,4.20,1218,,7,123,11,41,,
T,16/03/2024 21:13:48,28.62832167,-17.83505000,3.70,1189,,7,121,11,40,,
T,16/03/2024 21:13:51,28.62824167,-17.83485167,3.50,1186,,6,109,12,40,,
T,16/03/2024 21:13:54,28.62821333,-17.83465833,3.50,1185,,5,100,11,40,,
T,16/03/2024 21:13:57,28.62826333,-17.83446667,3.60,1186,,6,77,11,40,,
T,16/03/2024 21:14:00,28.62833000,-17.83425667,3.30,1183,,6,72,14,40,,
T,16/03/2024 21:14:03,28.62837833,-17.83408667,3.20,1179,,4,59,13,40,,
T,16/03/2024 21:14:06,28.62841833,-17.83397833,3.20,1178,,3,79,15,40,,
T,16/03/2024 21:14:09,28.62851333,-17.83386000,3.20,1181,,4,56,14,41,,
T,16/03/2024 21:14:12,28.62857500,-17.83376667,3.40,1181,,3,49,13,41,,
T,16/03/2024 21:14:15,28.62874500,-17.83364000,3.10,1191,,6,26,14,41,,
T,16/03/2024 21:14:18,28.62896000,-17.83349667,3.00,1192,,8,24,16,41,,
T,16/03/2024 21:14:21,28.62918667,-17.83337500,3.10,1192,,8,24,15,41,,
T,16/03/2024 21:14:24,28.62940833,-17.83327500,3.00,1181,,8,15,14,41,,
T,16/03/2024 21:14:27,28.62967333,-17.83322667,3.10,1181,,9,6,13,41,,
T,16/03/2024 21:14:30,28.62993333,-17.83324000,3.20,1179,,9,356,13,41,,
T,16/03/2024 21:14:33,28.63014667,-17.83327333,3.60,1179,,7,355,10,41,,
T,16/03/2024 21:14:36,28.63030667,-17.83332000,3.40,1171,,6,347,11,39,,
T,16/03/2024 21:14:39,28.63046500,-17.83330333,3.50,1170,,6,9,12,40,,
T,16/03/2024 21:14:42,28.63063000,-17.83317000,3.60,1169,,7,30,10,40,,
T,16/03/2024 21:14:45,28.63078333,-17.83301667,3.70,1167,,7,44,11,39,,
T,16/03/2024 21:14:48,28.63094667,-17.83286000,3.70,1165,,7,44,11,39,,
T,16/03/2024 21:14:51,28.63109000,-17.83275000,3.70,1162,,6,29,11,39,,
T,16/03/2024 21:14:54,28.63126000,-17.83271333,3.60,1160,,7,11,10,39,,
T,16/03/2024 21:14:57,28.63146167,-17.83269833,3.40,1160,,6,1,12,39,,
T,16/03/2024 21:15:00,28.63165167,-17.83273000,3.10,1161,,5,348,12,39,,
T,16/03/2024 21:15:03,28.63173500,-17.83282167,2.90,1165,,3,347,14,40,,
T,16/03/2024 21:15:06,28.63178667,-17.83285500,2.70,1172,,3,30,14,40,,
T,16/03/2024 21:15:09,28.63185000,-17.83277333,2.70,1175,,3,53,17,39,,
T,16/03/2024 21:15:12,28.63186333,-17.83255500,2.80,1168,,6,79,18,40,,
T,16/03/2024 21:15:15,28.63195667,-17.83234167,3.00,1165,,6,65,17,40,,
T,16/03/2024 21:15:18,28.63206500,-17.83218333,3.30,1164,,6,42,14,39,,
T,16/03/2024 21:15:21,28.63225833,-17.83208667,3.20,1165,,6,11,15,40,,
T,16/03/2024 21:15:24,28.63246833,-17.83208833,3.10,1172,,6,359,14,40,,
T,16/03/2024 21:15:27,28.63261833,-17.83206833,3.30,1172,,5,8,14,39,,
T,16/03/2024 21:15:30,28.63262333,-17.83200833,2.90,1164,,4,35,14,40,,
T,16/03/2024 21:15:33,28.63269333,-17.83194333,3.00,1163,,3,38,15,40,,
T,16/03/2024 21:15:36,28.63271833,-17.83173667,2.90,1157,,5,77,14,40,,
T,16/03/2024 21:15:39,28.63277333,-17.83154833,3.00,1156,,5,54,15,40,,
T,16/03/2024 21:15:42,28.63290167,-17.83141667,3.10,1156,,6,33,18,40,,
T,16/03/2024 21:15:45,28.63307833,-17.83128333,2.90,1158,,7,26,15,40,,
T,16/03/2024 21:15:48,28.63326000,-17.83117167,3.00,1161,,7,27,14,40,,
T,16/03/2024 21:15:51,28.63339667,-17.83111333,2.80,1159,,7,20,15,40,,
T,16/03/2024 21:15:54,28.63357667,-17.83099333,2.80,1153,,7,28,14,40,,
T,16/03/2024 21:15:57,28.63376167,-17.83089500,2.70,1148,,6,16,15,40,,
T,16/03/2024 21:16:00,28.63394667,-17.83084833,2.70,1145,,6,358,16,40,,
T,16/03/2024 21:16:03,28.63411500,-17.83088833,2.70,1143,,5,345,17,39,,
T,16/03/2024 21:16:06,28.63425667,-17.83095000,2.70,1140,,5,334,17,40,,
T,16/03/2024 21:16:09,28.63442000,-17.83098167,2.60,1133,,5,357,17,40,,
T,16/03/2024 21:16:12,28.63456500,-17.83098667,2.70,1132,,5,347,15,39,,
T,16/03/2024 21:16:15,28.63467833,-17.83104833,2.80,1130,,5,342,15,39,,
T,16/03/2024 21:16:18,28.63484167,-17.83110167,3.00,1130,,6,348,14,39,,
T,16/03/2024 21:16:21,28.63501667,-17.83111667,3.00,1129,,6,355,14,39,,
T,16/03/2024 21:16:24,28.63521333,-17.83113000,2.90,1129,,6,353,15,40,,
T,16/03/2024 21:16:27,28.63538500,-17.83114833,3.00,1128,,5,349,13,40,,
T,16/03/2024 21:16:30,28.63550333,-17.83119167,3.20,1127,,3,333,14,39,,
T,16/03/2024 21:16:33,28.63561000,-17.83128833,3.30,1125,,4,321,15,40,,
T,16/03/2024 21:16:36,28.63574333,-17.83139833,3.00,1129,,5,337,14,40,,
T,16/03/2024 21:16:39,28.63588167,-17.83146333,2.90,1127,,6,346,16,40,,
T,16/03/2024 21:16:42,28.63602500,-17.83150167,2.90,1127,,4,352,15,40,,
T,16/03/2024 21:16:45,28.63617000,-17.83153667,2.80,1127,,4,344,16,40,,
T,16/03/2024 21:16:48,28.63629667,-17.83157167,2.80,1125,,4,343,16,40,,
T,16/03/2024 21:16:51,28.63638667,-17.83154667,3.00,1119,,2,346,12,40,,
T,16/03/2024 21:16:54,28.63644500,-17.83156500,3.10,1118,,2,357,14,39,,
T,16/03/2024 21:16:57,28.63647833,-17.83156333,2.90,1117,,1,10,15,40,,
T,16/03/2024 21:17:00,28.63651667,-17.83155167,2.70,1120,,2,66,14,40,,
T,16/03/2024 21:17:03,28.63656500,-17.83143333,2.60,1118,,5,81,17,39,,
T,16/03/2024 21:17:06,28.63661500,-17.83128833,2.80,1123,,5,78,18,40,,
T,16/03/2024 21:17:09,28.63669667,-17.83109167,2.90,1124,,7,56,18,40,,
T,16/03/2024 21:17:12,28.63682167,-17.83090833,2.90,1118,,7,47,16,40,,
T,16/03/2024 21:17:15,28.63696333,-17.83076000,2.80,1113,,7,23,18,40,,
T,16/03/2024 21:17:18,28.63715000,-17.83069167,2.90,1112,,7,15,18,40,,
T,16/03/2024 21:17:21,28.63726167,-17.83058833,2.70,1107,,5,34,18,40,,
T,16/03/2024 21:17:24,28.63741833,-17.83055000,2.80,1108,,6,4,19,40,,
T,16/03/2024 21:17:27,28.63757500,-17.83057667,2.70,1110,,5,358,19,40,,
T,16/03/2024 21:17:30,28.63774833,-17.83060167,2.60,1110,,6,343,17,40,,
T,16/03/2024 21:17:33,28.63791000,-17.83065167,2.80,1109,,6,342,14,39,,
T,16/03/2024 21:17:36,28.63804500,-17.83068667,2.80,1108,,4,351,16,39,,
T,16/03/2024 21:17:39,28.63815333,-17.83069000,3.00,1107,,3,8,13,39,,
T,16/03/2024 21:17:42,28.63826000,-17.83067500,2.90,1103,,4,347,14,40,,
T,16/03/2024 21:17:45,28.63838000,-17.83077833,3.10,1101,,5,326,13,40,,
T,16/03/2024 21:17:48,28.63852833,-17.83085500,3.10,1097,,4,334,15,39,,
T,16/03/2024 21:17:51,28.63868000,-17.83085167,2.90,1098,,5,10,15,40,,
T,16/03/2024 21:17:54,28.63879667,-17.83083667,2.90,1102,,3,9,14,40,,
T,16/03/2024 21:17:57,28.63891833,-17.83078833,3.00,1102,,5,359,15,40,,
T,16/03/2024 21:18:00,28.63907500,-17.83082000,3.00,1101,,6,336,13,40,,
T,16/03/2024 21:18:03,28.63925167,-17.83092833,3.10,1100,,6,332,13,40,,
T,16/03/2024 21:18:06,28.63938333,-17.83098833,3.00,1094,,5,328,12,40,,
T,16/03/2024 21:18:09,28.63951500,-17.83103167,2.90,1087,,4,356,13,40,,
T,16/03/2024 21:18:12,28.63964833,-17.83095000,2.80,1083,,5,34,15,40,,
T,16/03/2024 21:18:15,28.63974167,-17.83082333,2.90,1081,,6,45,17,40,,
T,16/03/2024 21:18:18,28.63986000,-17.83071333,3.10,1079,,5,27,15,40,,
T,16/03/2024 21:18:21,28.64001333,-17.83072167,2.90,1081,,5,5,16,40,,
T,16/03/2024 21:18:24,28.64021667,-17.83079167,3.00,1082,,7,347,16,40,,
T,16/03/2024 21:18:27,28.64043500,-17.83085000,3.20,1082,,8,350,16,40,,
T,16/03/2024 21:18:30,28.64067167,-17.83094833,3.30,1083,,8,337,16,40,,
T,16/03/2024 21:18:33,28.64084833,-17.83111833,3.00,1089,,7,324,16,40,,
T,16/03/2024 21:18:36,28.64101500,-17.83125333,3.10,1089,,7,329,14,40,,
T,16/03/2024 21:18:39,28.64117833,-17.83135167,3.20,1086,,6,331,13,40,,
T,16/03/2024 21:18:42,28.64135167,-17.83146500,3.10,1085,,8,331,16,39,,
T,16/03/2024 21:18:45,28.64154667,-17.83154000,2.90,1071,,6,334,17,40,,
T,16/03/2024 21:18:48,28.64170167,-17.83160667,2.80,1073,,5,336,14,40,,
T,16/03/2024 21:18:51,28.64181833,-17.83162500,2.90,1072,,4,2,12,40,,
T,16/03/2024 21:18:54,28.64195333,-17.83160500,3.30,1071,,5,9,11,39,,
T,16/03/2024 21:18:57,28.64214333,-17.83158333,3.50,1070,,6,5,10,40,,
T,16/03/2024 21:19:00,28.64238500,-17.83152167,3.50,1072,,6,10,8,40,,
T,16/03/2024 21:19:03,28.64255333,-17.83145000,4.10,1069,,6,21,6,39,,
T,16/03/2024 21:19:06,28.64276500,-17.83145000,3.70,1068,,6,352,7,40,,
T,16/03/2024 21:19:09,28.64297667,-17.83148500,3.40,1062,,6,334,7,40,,
T,16/03/2024 21:19:12,28.64315167,-17.83152333,3.20,1057,,5,328,11,39,,
T,16/03/2024 21:19:15,28.64327833,-17.83163000,3.40,1057,,5,320,13,39,,
T,16/03/2024 21:19:18,28.64336833,-17.83171667,3.20,1051,,5,328,10,40,,
T,16/03/2024 21:19:21,28.64347667,-17.83176333,3.70,1049,,5,340,7,40,,
T,16/03/2024 21:19:24,28.64365167,-17.83179333,4.50,1047,,6,344,6,40,,
T,16/03/2024 21:19:27,28.64382333,-17.83181833,5.40,1045,,6,353,6,40,,
T,16/03/2024 21:19:30,28.64399167,-17.83178000,6.10,1043,,6,1,6,39,,
T,16/03/2024 21:19:33,28.64408500,-17.83181500,4.20,1041,,5,7,10,39,,
T,16/03/2024 21:19:36,28.64422500,-17.83180833,3.60,1038,,6,1,11,40,,
T,16/03/2024 21:19:39,28.64434167,-17.83184333,3.40,1036,,5,355,10,40,,
T,16/03/2024 21:19:42,28.64452000,-17.83190000,3.60,1033,,6,343,8,39,,
T,16/03/2024 21:19:45,28.64471500,-17.83198667,3.50,1027,,7,331,10,39,,
T,16/03/2024 21:19:48,28.64489167,-17.83209167,3.70,1026,,6,331,10,39,,
T,16/03/2024 21:19:51,28.64503167,-17.83219667,3.50,1025,,5,331,12,40,,
T,16/03/2024 21:19:54,28.64514333,-17.83225500,3.80,1024,,3,354,9,40,,
T,16/03/2024 21:19:57,28.64520167,-17.83220833,3.50,1028,,3,15,12,40,,
T,16/03/2024 21:20:00,28.64526833,-17.83218667,3.30,1032,,2,358,12,40,,
T,16/03/2024 21:20:03,28.64536000,-17.83225833,2.90,1047,,3,328,13,40,,
T,16/03/2024 21:20:06,28.64542500,-17.83231333,2.80,1048,,2,292,13,40,,
T,16/03/2024 21:20:09,28.64544000,-17.83233333,2.70,1043,,1,311,16,40,,
T,16/03/2024 21:20:12,28.64546167,-17.83234667,2.70,1044,,0,,14,40,,
T,16/03/2024 21:20:15,28.64546833,-17.83237167,2.70,1044,,0,311,14,39,,
T,16/03/2024 21:20:18,28.64543667,-17.83241000,2.60,1043,,0,311,16,40,,
T,16/03/2024 21:20:21,28.64542500,-17.83245000,2.60,1044,,0,,18,40,,
T,16/03/2024 21:20:24,28.64534000,-17.83247500,2.70,1043,,3,189,17,40,,
T,16/03/2024 21:20:27,28.64516667,-17.83244667,3.00,1043,,6,171,14,40,,
T,16/03/2024 21:20:30,28.64486333,-17.83245167,3.10,1041,,11,176,13,39,,
T,16/03/2024 21:20:33,28.64445500,-17.83241833,3.50,1041,,13,173,10,40,,
T,16/03/2024 21:20:36,28.64407333,-17.83237833,3.20,1041,,14,175,13,40,,
T,16/03/2024 21:20:39,28.64364500,-17.83237500,3.50,1038,,15,176,9,39,,
T,16/03/2024 21:20:42,28.64332000,-17.83230833,3.70,1037,,12,173,8,39,,
T,16/03/2024 21:20:45,28.64302000,-17.83222167,3.70,1039,,11,177,12,39,,
T,16/03/2024 21:20:48,28.64276833,-17.83230000,3.50,1040,,10,195,14,40,,
T,16/03/2024 21:20:51,28.64261500,-17.83247500,3.40,1040,,7,213,16,40,,
T,16/03/2024 21:20:54,28.64267500,-17.83286167,3.30,1041,,9,283,19,40,,
T,16/03/2024 21:20:57,28.64289333,-17.83315000,3.30,1038,,12,315,18,40,,
T,16/03/2024 21:21:00,28.64328167,-17.83341167,3.40,1035,,16,328,18,39,,
T,16/03/2024 21:21:03,28.64372833,-17.83371000,3.20,1032,,16,328,20,40,,
T,16/03/2024 21:21:06,28.64420833,-17.83401167,3.00,1009,,17,328,19,40,,
T,16/03/2024 21:21:09,28.64464667,-17.83428167,2.80,1003,,18,331,19,39,,
T,16/03/2024 21:21:12,28.64505500,-17.83455333,2.90,1001,,17,328,18,40,,
T,16/03/2024 21:21:15,28.64539667,-17.83486500,2.80,997,,16,322,17,40,,
T,16/03/2024 21:21:18,28.64572833,-17.83527000,2.80,993,,18,312,16,40,,
T,16/03/2024 21:21:21,28.64603000,-17.83572333,2.80,992,,17,304,17,40,,
T,16/03/2024 21:21:24,28.64630667,-17.83615333,2.80,983,,16,310,15,39,,
T,16/03/2024 21:21:27,28.64653833,-17.83656333,3.10,977,,16,308,12,39,,
T,16/03/2024 21:21:30,28.64682333,-17.83694167,3.50,975,,16,314,13,39,,
T,16/03/2024 21:21:33,28.64723667,-17.83725833,3.30,974,,18,326,12,40,,
T,16/03/2024 21:21:36,28.64765667,-17.83740000,2.80,982,,15,336,17,40,,
T,16/03/2024 21:21:39,28.64806333,-17.83758500,2.80,986,,15,336,18,39,,
T,16/03/2024 21:21:42,28.64846667,-17.83776833,3.00,983,,15,338,20,40,,
T,16/03/2024 21:21:45,28.64882167,-17.83795167,2.70,975,,13,335,21,40,,
T,16/03/2024 21:21:48,28.64914167,-17.83814167,2.90,971,,12,330,19,39,,
T,16/03/2024 21:21:51,28.64935333,-17.83839667,2.70,967,,11,315,18,40,,
T,16/03/2024 21:21:54,28.64950667,-17.83864833,2.80,968,,10,303,16,40,,
T,16/03/2024 21:21:57,28.64969167,-17.83886500,2.90,964,,9,323,18,40,,
T,16/03/2024 21:22:00,28.64994000,-17.83898000,2.70,963,,8,345,19,40,,
T,16/03/2024 21:22:03,28.65019500,-17.83899167,2.50,958,,8,10,19,40,,
T,16/03/2024 21:22:06,28.65041833,-17.83888167,2.60,949,,8,27,21,40,,
T,16/03/2024 21:22:09,28.65060333,-17.83872667,2.60,946,,8,41,19,40,,
T,16/03/2024 21:22:12,28.65067167,-17.83842333,2.60,940,,10,68,22,40,,
T,16/03/2024 21:22:15,28.65074000,-17.83804500,2.60,938,,12,75,22,40,,
T,16/03/2024 21:22:18,28.65082667,-17.83755000,3.00,937,,16,75,20,40,,
T,16/03/2024 21:22:21,28.65092833,-17.83694167,2.90,937,,19,77,13,40,,
T,16/03/2024 21:24:16,28.65814667,-17.81015000,4.30,826,,20,32,9,40,,
T,16/03/2024 21:24:19,28.65860167,-17.80984167,3.60,826,,18,28,12,40,,
T,16/03/2024 21:24:22,28.65899667,-17.80960000,3.10,830,,16,29,14,40,,
T,16/03/2024 21:24:25,28.65935333,-17.80936500,3.20,828,,15,37,13,40,,
T,16/03/2024 21:24:28,28.65966833,-17.80906000,3.40,826,,15,39,14,40,,
T,16/03/2024 21:24:31,28.65991000,-17.80884500,3.10,811,,11,31,16,39,,
T,16/03/2024 21:24:34,28.66018667,-17.80875000,2.80,823,,10,4,16,40,,
T,16/03/2024 21:24:37,28.66046500,-17.80882167,3.10,814,,9,353,12,40,,
T,16/03/2024 21:24:40,28.66070667,-17.80893667,3.70,812,,8,338,12,40,,
T,16/03/2024 21:24:43,28.66081333,-17.80931000,4.00,811,,11,288,13,40,,
T,16/03/2024 21:24:46,28.66087167,-17.80968833,3.60,810,,11,284,15,40,,
T,16/03/2024 21:24:49,28.66102167,-17.80995667,3.50,809,,9,306,16,41,,
T,16/03/2024 21:24:52,28.66129667,-17.81004833,3.50,812,,8,335,13,41,,
T,16/03/2024 21:24:55,28.66157500,-17.80993333,3.90,810,,9,5,12,39,,
T,16/03/2024 21:24:58,28.66186500,-17.80960000,4.30,810,,12,37,15,41,,
T,16/03/2024 21:25:01,28.66205667,-17.80906500,4.10,809,,15,54,13,41,,
T,16/03/2024 21:25:04,28.66223167,-17.80848167,3.40,802,,16,58,13,40,,
T,16/03/2024 21:25:07,28.66243500,-17.80808333,3.40,802,,12,56,12,40,,
T,16/03/2024 21:25:10,28.66260167,-17.80779167,3.20,801,,11,52,14,41,,
T,16/03/2024 21:25:13,28.66280333,-17.80755333,3.10,801,,10,28,19,41,,
T,16/03/2024 21:25:16,28.66312500,-17.80751167,2.90,791,,11,0,20,40,,
T,16/03/2024 21:25:19,28.66346167,-17.80758000,2.90,788,,11,339,21,41,,
T,16/03/2024 21:25:22,28.66368000,-17.80783167,2.80,786,,12,304,19,41,,
T,16/03/2024 21:25:25,28.66375000,-17.80820167,2.90,784,,12,276,19,41,,
T,16/03/2024 21:25:28,28.66370500,-17.80860167,2.70,783,,13,256,16,41,,
T,16/03/2024 21:25:31,28.66359000,-17.80904167,3.00,783,,13,251,14,41,,
T,16/03/2024 21:25:34,28.66353667,-17.80942333,3.60,786,,13,261,13,41,,
T,16/03/2024 21:25:37,28.66356833,-17.80981500,3.90,787,,13,274,13,38,,
T,16/03/2024 21:25:40,28.66378500,-17.81007333,4.20,788,,11,292,14,38,,
T,16/03/2024 21:25:43,28.66413167,-17.81023500,4.90,788,,11,315,9,38,,
T,16/03/2024 21:25:46,28.66462333,-17.81020000,5.20,787,,13,344,10,39,,
T,16/03/2024 21:25:49,28.66503667,-17.81005333,4.60,786,,12,12,12,40,,
T,16/03/2024 21:25:52,28.66531833,-17.80952500,4.20,780,,14,46,12,40,,
T,16/03/2024 21:25:55,28.66560333,-17.80917000,4.00,777,,13,34,13,40,,
T,16/03/2024 21:25:58,28.66589833,-17.80891500,3.90,775,,12,27,11,39,,
T,16/03/2024 21:26:08,28.66707500,-17.80854833,5.00,773,,13,18,9,39,,
T,16/03/2024 21:26:11,28.66746167,-17.80851500,4.60,772,,12,24,9,39,,
T,16/03/2024 21:26:14,28.66769500,-17.80820333,3.70,768,,11,37,13,40,,
T,16/03/2024 21:26:17,28.66776333,-17.80785833,3.70,767,,11,69,14,40,,
T,16/03/2024 21:26:20,28.66778500,-17.80737000,3.30,753,,12,84,13,38,,
T,16/03/2024 21:26:23,28.66777500,-17.80703667,3.20,748,,10,81,12,39,,
T,16/03/2024 21:26:26,28.66789000,-17.80677000,3.50,746,,10,65,13,39,,
T,16/03/2024 21:26:29,28.66813000,-17.80665667,3.70,745,,9,40,15,39,,
T,16/03/2024 21:26:32,28.66843500,-17.80657167,3.50,743,,11,46,15,40,,
T,16/03/2024 21:26:35,28.66864833,-17.80638167,3.10,733,,10,62,15,39,,
T,16/03/2024 21:26:38,28.66885333,-17.80624167,3.00,725,,9,38,14,39,,
T,16/03/2024 21:26:41,28.66907000,-17.80617167,3.60,723,,7,20,10,40,,
T,16/03/2024 21:26:44,28.66932667,-17.80628000,4.20,721,,9,331,14,40,,
T,16/03/2024 21:26:47,28.66955667,-17.80677500,3.90,719,,13,301,15,40,,
T,16/03/2024 21:26:50,28.66970000,-17.80718833,3.80,717,,11,287,13,39,,
T,16/03/2024 21:26:53,28.66982500,-17.80765833,3.60,721,,13,292,13,40,,
T,16/03/2024 21:26:56,28.66999667,-17.80798000,3.20,717,,11,304,14,40,,
T,16/03/2024 21:26:59,28.67035833,-17.80805000,3.10,716,,12,345,14,38,,
T,16/03/2024 21:27:02,28.67070333,-17.80800667,3.20,721,,12,1,13,40,,
T,16/03/2024 21:27:05,28.67087500,-17.80765000,3.30,722,,10,50,17,40,,
T,16/03/2024 21:27:08,28.67078667,-17.80723500,3.00,717,,12,98,14,39,,
T,16/03/2024 21:27:11,28.67066667,-17.80686667,3.20,718,,12,108,14,40,,
T,16/03/2024 21:27:14,28.67058833,-17.80650833,3.10,712,,11,106,13,40,,
T,16/03/2024 21:27:17,28.67049833,-17.80610833,3.00,712,,11,103,14,40,,
T,16/03/2024 21:27:20,28.67045500,-17.80568167,3.20,715,,13,95,11,40,,
T,16/03/2024 21:27:23,28.67043333,-17.80525833,3.40,719,,14,88,12,40,,
T,16/03/2024 21:27:26,28.67045000,-17.80473833,3.60,710,,16,86,14,39,,
T,16/03/2024 21:27:29,28.67041000,-17.80420000,3.20,697,,16,99,14,40,,
T,16/03/2024 21:27:32,28.67020833,-17.80374500,3.00,689,,17,116,17,40,,
T,16/03/2024 21:27:35,28.66998000,-17.80327167,2.90,682,,17,121,16,40,,
T,16/03/2024 21:27:38,28.66973000,-17.80286833,2.80,682,,16,129,18,40,,
T,16/03/2024 21:27:41,28.66939833,-17.80254667,2.60,679,,15,146,20,40,,
T,16/03/2024 21:27:44,28.66904333,-17.80228833,2.90,675,,16,149,18,40,,
T,16/03/2024 21:27:47,28.66871667,-17.80206833,2.70,671,,14,147,19,40,,
T,16/03/2024 21:27:50,28.66843667,-17.80185167,2.50,663,,11,148,19,40,,
T,16/03/2024 21:27:53,28.66822000,-17.80160500,2.50,662,,10,124,23,40,,
T,16/03/2024 21:27:56,28.66813833,-17.80131000,2.60,660,,9,98,22,40,,
T,16/03/2024 21:27:59,28.66823500,-17.80104667,2.50,657,,10,66,24,40,,
T,16/03/2024 21:28:02,28.66848667,-17.80085500,2.60,651,,11,27,22,40,,
T,16/03/2024 21:28:05,28.66876500,-17.80067333,3.00,648,,11,38,21,39,,
T,16/03/2024 21:28:08,28.66895333,-17.80034500,2.70,641,,12,72,20,40,,
T,16/03/2024 21:28:11,28.66895000,-17.79994167,2.80,636,,13,92,21,40,,
T,16/03/2024 21:28:14,28.66895833,-17.79952500,2.80,643,,13,91,19,40,,
T,16/03/2024 21:28:17,28.66901667,-17.79914333,2.70,646,,12,73,17,40,,
T,16/03/2024 21:28:20,28.66918000,-17.79880500,2.90,642,,13,50,20,40,,
T,16/03/2024 21:28:23,28.66948000,-17.79847500,2.80,638,,13,45,24,40,,
T,16/03/2024 21:28:26,28.66979167,-17.79824167,2.80,632,,12,25,23,40,,
T,16/03/2024 21:28:29,28.67010000,-17.79811833,2.70,630,,12,9,25,40,,
T,16/03/2024 21:28:32,28.67040000,-17.79803333,2.70,627,,11,24,27,40,,
T,16/03/2024 21:28:35,28.67061000,-17.79782167,2.60,625,,10,43,24,40,,
T,16/03/2024 21:28:38,28.67078833,-17.79762000,2.60,625,,8,40,24,40,,
T,16/03/2024 21:28:41,28.67098833,-17.79750000,2.60,623,,8,17,21,40,,
T,16/03/2024 21:28:44,28.67122167,-17.79753000,2.50,621,,7,343,21,40,,
T,16/03/2024 21:28:47,28.67137667,-17.79766667,2.40,617,,7,312,24,40,,
T,16/03/2024 21:28:50,28.67142333,-17.79796000,2.50,615,,8,276,22,40,,
T,16/03/2024 21:28:53,28.67137333,-17.79829500,2.80,613,,8,265,21,40,,
T,16/03/2024 21:28:56,28.67133167,-17.79853667,2.90,611,,6,272,20,40,,
T,16/03/2024 21:28:59,28.67136000,-17.79877500,3.00,609,,8,292,20,40,,
