type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,13/03/2024 15:06:34,28.56782718,-16.30236497,4.00,426,,0,242,13,15,,
T,13/03/2024 15:06:37,28.56786499,-16.30236559,4.00,426,,0,242,13,15,,
T,13/03/2024 15:06:40,28.56786865,-16.30237344,4.00,426,,0,212,15,15,,
T,13/03/2024 15:06:43,28.56785267,-16.30239029,4.00,425,,0,212,15,17,,
T,13/03/2024 15:06:46,28.56784768,-16.30239775,4.00,425,,0,225,14,15,,
T,13/03/2024 15:06:49,28.56787127,-16.30238304,4.00,424,,0,225,14,15,,
T,13/03/2024 15:06:52,28.56785940,-16.30239142,6.00,424,,0,225,11,15,,
T,13/03/2024 15:06:55,28.56788005,-16.30237430,4.00,424,,0,242,13,15,,
T,13/03/2024 15:06:58,28.56788808,-16.30236261,4.00,423,,0,243,14,15,,
T,13/03/2024 15:07:01,28.56788565,-16.30236739,4.00,423,,0,243,13,15,,
T,13/03/2024 15:07:04,28.56788510,-16.30238385,4.00,423,,0,272,12,15,,
T,13/03/2024 15:07:07,28.56787377,-16.30244788,4.00,422,,0,285,12,15,,
T,13/03/2024 15:07:10,28.56785381,-16.30242581,4.00,422,,0,307,12,15,,
T,13/03/2024 15:07:13,28.56786468,-16.30245601,4.00,421,,0,296,12,15,,
T,13/03/2024 15:07:16,28.56788201,-16.30248022,4.00,420,,0,296,12,15,,
T,13/03/2024 15:07:19,28.56788417,-16.30248423,4.00,420,,0,296,13,15,,
T,13/03/2024 15:07:22,28.56788464,-16.30248669,4.00,420,,0,296,13,15,,
T,13/03/2024 15:07:25,28.56787554,-16.30249754,4.00,419,,0,296,13,15,,
T,13/03/2024 15:07:28,28.56786540,-16.30248927,4.00,419,,0,308,13,15,,
T,13/03/2024 15:07:31,28.56786788,-16.30249624,4.00,418,,0,269,13,15,,
T,13/03/2024 15:07:34,28.56786292,-16.30250256,4.00,418,,0,257,13,15,,
T,13/03/2024 15:07:37,28.56786244,-16.30251055,4.00,418,,0,,12,15,,
T,13/03/2024 15:07:40,28.56785812,-16.30252710,4.00,417,,0,306,12,15,,
T,13/03/2024 15:07:43,28.56785695,-16.30253560,4.00,417,,0,279,13,15,,
T,13/03/2024 15:07:46,28.56785294,-16.30253107,4.00,417,,0,287,12,15,,
T,13/03/2024 15:07:49,28.56784954,-16.30252840,6.00,417,,0,286,14,14,,
T,13/03/2024 15:07:52,28.56784695,-16.30252813,6.00,416,,0,280,12,16,,
T,13/03/2024 15:07:55,28.56784695,-16.30252813,6.00,416,,0,,13,15,,
T,13/03/2024 15:07:58,28.56784695,-16.30252813,6.00,416,,0,,15,15,,
T,13/03/2024 15:08:01,28.56784695,-16.30252813,6.00,415,,0,,15,15,,
T,13/03/2024 15:08:04,28.56784695,-16.30252813,6.00,414,,0,,15,15,,
T,13/03/2024 15:08:07,28.56784695,-16.30252813,6.00,414,,0,,14,16,,
T,13/03/2024 15:08:10,28.56784695,-16.30252813,4.00,413,,0,,14,16,,
T,13/03/2024 15:08:13,28.56783242,-16.30254548,4.00,413,,0,264,14,16,,
T,13/03/2024 15:08:16,28.56783716,-16.30255826,4.00,412,,1,247,14,16,,
T,13/03/2024 15:08:19,28.56784997,-16.30257624,4.00,412,,1,249,14,16,,
T,13/03/2024 15:08:22,28.56785414,-16.30257141,4.00,411,,0,,14,15,,
T,13/03/2024 15:08:25,28.56785414,-16.30257141,3.00,411,,0,,14,15,,
T,13/03/2024 15:08:28,28.56785414,-16.30257141,3.00,411,,0,,14,15,,
T,13/03/2024 15:08:31,28.56785697,-16.30255549,4.00,411,,0,307,14,15,,
T,13/03/2024 15:08:34,28.56785422,-16.30255568,4.00,411,,0,313,14,15,,
T,13/03/2024 15:08:37,28.56784465,-16.30255953,3.00,411,,0,268,14,16,,
T,13/03/2024 15:08:40,28.56784299,-16.30256246,3.00,411,,0,,14,14,,
T,13/03/2024 15:08:43,28.56785032,-16.30262361,3.00,411,,0,264,14,14,,
T,13/03/2024 15:08:46,28.56785719,-16.30267686,3.00,410,,0,264,14,14,,
T,13/03/2024 15:08:49,28.56785753,-16.30267742,3.00,410,,0,,14,14,,
T,13/03/2024 15:08:52,28.56785753,-16.30267742,3.00,410,,0,,14,14,,
T,13/03/2024 15:08:55,28.56787027,-16.30268667,3.00,410,,0,264,13,16,,
T,13/03/2024 15:08:58,28.56786993,-16.30268922,3.00,409,,0,,13,15,,
T,13/03/2024 15:09:01,28.56787412,-16.30270827,4.00,409,,0,217,13,14,,
T,13/03/2024 15:09:04,28.56788438,-16.30271417,3.00,408,,0,,13,14,,
T,13/03/2024 15:09:07,28.56788438,-16.30271417,3.00,408,,0,,14,14,,
T,13/03/2024 15:09:10,28.56788438,-16.30271417,3.00,407,,0,,14,14,,
T,13/03/2024 15:09:13,28.56788438,-16.30271417,3.00,406,,0,,14,15,,
T,13/03/2024 15:09:16,28.56788438,-16.30271417,3.00,406,,0,,14,15,,
T,13/03/2024 15:09:19,28.56788438,-16.30271417,2.00,406,,0,,14,14,,
T,13/03/2024 15:09:22,28.56788438,-16.30271417,2.00,406,,0,,14,15,,
T,13/03/2024 15:09:25,28.56788438,-16.30271417,2.00,405,,0,,14,14,,
T,13/03/2024 15:09:28,28.56789368,-16.30271730,3.00,405,,0,247,14,15,,
T,13/03/2024 15:09:31,28.56789109,-16.30272208,3.00,405,,0,256,14,14,,
T,13/03/2024 15:09:35,28.56788575,-16.30273145,3.00,404,,0,251,14,14,,
T,13/03/2024 15:09:38,28.56788474,-16.30273231,3.00,404,,0,,14,15,,
T,13/03/2024 15:09:41,28.56787951,-16.30273550,3.00,404,,0,240,14,15,,
T,13/03/2024 15:09:44,28.56787390,-16.30274227,3.00,404,,0,255,14,15,,
T,13/03/2024 15:09:47,28.56787438,-16.30276435,3.00,404,,1,263,14,14,,
T,13/03/2024 15:09:50,28.56787588,-16.30277918,3.00,403,,0,276,14,14,,
T,13/03/2024 15:09:53,28.56788293,-16.30278145,3.00,402,,1,306,14,15,,
T,13/03/2024 15:09:56,28.56790079,-16.30278341,3.00,401,,1,327,14,15,,
T,13/03/2024 15:09:59,28.56792379,-16.30278877,3.00,401,,1,347,14,15,,
T,13/03/2024 15:10:02,28.56795212,-16.30278863,3.00,400,,1,347,13,14,,
T,13/03/2024 15:10:05,28.56799190,-16.30278786,3.00,399,,1,6,13,13,,
T,13/03/2024 15:10:08,28.56801014,-16.30279515,3.00,398,,1,0,13,13,,
T,13/03/2024 15:10:11,28.56803584,-16.30279775,3.00,397,,0,1,13,13,,
T,13/03/2024 15:10:14,28.56805921,-16.30279998,3.00,396,,1,6,13,14,,
T,13/03/2024 15:10:17,28.56809215,-16.30279908,3.00,396,,1,22,13,13,,
T,13/03/2024 15:10:20,28.56815119,-16.30279791,3.00,395,,0,4,14,14,,
T,13/03/2024 15:10:23,28.56814921,-16.30279907,4.00,394,,0,1,14,14,,
T,13/03/2024 15:10:26,28.56814976,-16.30279745,4.00,394,,1,11,14,14,,
T,13/03/2024 15:10:29,28.56817841,-16.30278688,4.00,393,,0,7,14,15,,
T,13/03/2024 15:10:32,28.56818245,-16.30278568,3.00,393,,0,,14,15,,
T,13/03/2024 15:10:35,28.56818245,-16.30278568,3.00,392,,0,,14,15,,
T,13/03/2024 15:10:38,28.56818245,-16.30278568,3.00,392,,0,,14,15,,
T,13/03/2024 15:10:41,28.56818245,-16.30278568,3.00,391,,0,,14,14,,
T,13/03/2024 15:10:44,28.56821768,-16.30279317,3.00,391,,0,359,14,14,,
T,13/03/2024 15:10:47,28.56823850,-16.30279042,3.00,390,,1,12,14,14,,
T,13/03/2024 15:10:50,28.56825079,-16.30279121,4.00,389,,1,6,14,14,,
T,13/03/2024 15:10:53,28.56825304,-16.30280328,6.00,388,,1,355,13,14,,
T,13/03/2024 15:10:56,28.56825245,-16.30281204,6.00,388,,1,344,13,13,,
T,13/03/2024 15:10:59,28.56825880,-16.30280813,6.00,387,,1,29,14,15,,
T,13/03/2024 15:11:02,28.56828708,-16.30280297,6.00,387,,0,346,15,15,,
T,13/03/2024 15:11:05,28.56829854,-16.30280575,4.00,386,,0,338,15,15,,
T,13/03/2024 15:11:08,28.56830467,-16.30279602,4.00,386,,1,349,15,15,,
T,13/03/2024 15:11:11,28.56832222,-16.30279422,3.00,385,,1,11,16,16,,
T,13/03/2024 15:11:14,28.56833960,-16.30279899,3.00,385,,1,360,16,17,,
T,13/03/2024 15:11:17,28.56834720,-16.30280225,3.00,384,,1,359,16,16,,
T,13/03/2024 15:11:20,28.56835760,-16.30280700,3.00,384,,0,354,16,16,,
T,13/03/2024 15:11:23,28.56835967,-16.30280824,4.00,384,,0,,15,17,,
T,13/03/2024 15:11:26,28.56835967,-16.30280824,4.00,384,,0,,16,16,,
T,13/03/2024 15:11:29,28.56836695,-16.30281328,3.00,384,,0,229,15,16,,
T,13/03/2024 15:11:32,28.56836538,-16.30281209,3.00,384,,0,244,15,16,,
T,13/03/2024 15:11:35,28.56836538,-16.30281209,3.00,384,,0,,15,15,,
T,13/03/2024 15:11:38,28.56836538,-16.30281209,2.00,384,,0,,15,15,,
T,13/03/2024 15:11:41,28.56836538,-16.30281209,2.00,384,,0,,15,16,,
T,13/03/2024 15:11:44,28.56835521,-16.30281182,3.00,384,,0,247,15,16,,
T,13/03/2024 15:11:47,28.56836519,-16.30284441,3.00,384,,0,281,16,16,,
T,13/03/2024 15:11:50,28.56836522,-16.30284660,3.00,384,,0,,15,16,,
T,13/03/2024 15:11:53,28.56836522,-16.30284660,2.00,384,,0,,15,16,,
T,13/03/2024 15:11:56,28.56836522,-16.30284660,2.00,384,,0,,15,16,,
T,13/03/2024 15:11:59,28.56836522,-16.30284660,2.00,384,,0,,16,16,,
T,13/03/2024 15:12:02,28.56836522,-16.30284660,2.00,384,,0,,15,16,,
T,13/03/2024 15:12:05,28.56836522,-16.30284660,2.00,384,,0,,15,16,,
T,13/03/2024 15:12:08,28.56836522,-16.30284660,2.00,384,,0,,16,16,,
T,13/03/2024 15:12:11,28.56836522,-16.30284660,2.00,384,,0,,16,16,,
T,13/03/2024 15:12:14,28.56836522,-16.30284660,2.00,384,,0,,15,16,,
T,13/03/2024 15:12:17,28.56836522,-16.30284660,2.00,384,,0,,15,16,,
T,13/03/2024 15:12:20,28.56836522,-16.30284660,3.00,384,,0,,15,16,,
T,13/03/2024 15:12:23,28.56836522,-16.30284660,3.00,384,,0,,15,16,,
T,13/03/2024 15:12:26,28.56836522,-16.30284660,3.00,384,,0,,15,16,,
T,13/03/2024 15:12:29,28.56836522,-16.30284660,2.00,384,,0,,16,16,,
T,13/03/2024 15:12:32,28.56837148,-16.30285146,3.00,384,,0,281,15,15,,
T,13/03/2024 15:12:35,28.56836828,-16.30285177,3.00,384,,0,281,15,15,,
T,13/03/2024 15:12:38,28.56836706,-16.30285190,3.00,384,,0,281,15,16,,
T,13/03/2024 15:12:41,28.56836659,-16.30285410,3.00,384,,0,280,15,16,,
T,13/03/2024 15:12:44,28.56836786,-16.30285807,3.00,384,,0,282,15,17,,
T,13/03/2024 15:12:47,28.56836915,-16.30285883,3.00,384,,0,,15,16,,
T,13/03/2024 15:12:50,28.56836915,-16.30285883,3.00,384,,0,,15,17,,
T,13/03/2024 15:12:53,28.56836915,-16.30285883,3.00,384,,0,,16,17,,
T,13/03/2024 15:12:56,28.56836915,-16.30285883,3.00,384,,0,,16,16,,
T,13/03/2024 15:12:59,28.56836915,-16.30285883,3.00,384,,0,,16,16,,
T,13/03/2024 15:13:02,28.56836915,-16.30285883,3.00,384,,0,,16,16,,
T,13/03/2024 15:13:05,28.56836915,-16.30285883,3.00,384,,0,,16,16,,
T,13/03/2024 15:13:08,28.56836915,-16.30285883,3.00,384,,0,,16,17,,
T,13/03/2024 15:13:11,28.56836915,-16.30285883,3.00,384,,0,,16,17,,
T,13/03/2024 15:13:14,28.56836915,-16.30285883,3.00,384,,0,,15,17,,
T,13/03/2024 15:13:17,28.56836915,-16.30285883,3.00,384,,0,,16,18,,
T,13/03/2024 15:13:20,28.56836967,-16.30287464,3.00,384,,0,301,16,17,,
T,13/03/2024 15:13:23,28.56837456,-16.30287238,3.00,384,,0,280,16,16,,
T,13/03/2024 15:13:26,28.56838048,-16.30286843,3.00,384,,1,193,16,17,,
T,13/03/2024 15:13:29,28.56839321,-16.30287718,3.00,384,,0,198,16,16,,
T,13/03/2024 15:13:32,28.56839889,-16.30288123,2.00,384,,0,160,16,17,,
T,13/03/2024 15:13:35,28.56840206,-16.30287994,2.00,384,,0,187,16,16,,
T,13/03/2024 15:13:38,28.56840206,-16.30287994,3.00,384,,0,,16,17,,
T,13/03/2024 15:13:41,28.56840206,-16.30287994,3.00,384,,0,,15,18,,
T,13/03/2024 15:13:44,28.56840206,-16.30287994,3.00,384,,0,,16,16,,
T,13/03/2024 15:13:47,28.56840206,-16.30287994,3.00,384,,0,,16,17,,
T,13/03/2024 15:13:50,28.56840206,-16.30287994,3.00,384,,0,,16,18,,
T,13/03/2024 15:13:53,28.56840717,-16.30287085,2.00,384,,0,300,16,17,,
T,13/03/2024 15:13:56,28.56840637,-16.30287199,3.00,384,,0,289,15,17,,
T,13/03/2024 15:13:59,28.56840518,-16.30287276,3.00,384,,0,327,15,15,,
T,13/03/2024 15:14:02,28.56840436,-16.30287266,3.00,384,,0,337,15,15,,
T,13/03/2024 15:14:05,28.56840436,-16.30287266,3.00,384,,0,,15,15,,
T,13/03/2024 15:14:08,28.56840436,-16.30287266,2.00,384,,0,,15,16,,
T,13/03/2024 15:14:11,28.56840816,-16.30287533,2.00,384,,0,28,16,17,,
T,13/03/2024 15:14:14,28.56841124,-16.30287188,3.00,384,,1,236,16,16,,
T,13/03/2024 15:14:17,28.56842370,-16.30287462,3.00,384,,0,272,16,16,,
T,13/03/2024 15:14:20,28.56843340,-16.30287896,3.00,384,,0,,16,16,,
T,13/03/2024 15:14:23,28.56843340,-16.30287896,3.00,384,,0,,15,16,,
T,13/03/2024 15:14:26,28.56843340,-16.30287896,2.00,384,,0,,16,17,,
T,13/03/2024 15:14:29,28.56843340,-16.30287896,3.00,384,,0,,16,17,,
T,13/03/2024 15:14:32,28.56844195,-16.30289995,4.00,384,,0,259,16,17,,
T,13/03/2024 15:14:35,28.56842440,-16.30290345,4.00,384,,0,206,16,17,,
T,13/03/2024 15:14:38,28.56842137,-16.30290274,3.00,384,,0,40,16,17,,
T,13/03/2024 15:14:41,28.56841203,-16.30289728,3.00,384,,0,89,16,18,,
T,13/03/2024 15:14:44,28.56840132,-16.30289697,2.00,384,,0,123,16,17,,
T,13/03/2024 15:14:47,28.56839641,-16.30290157,3.00,384,,0,127,16,17,,
T,13/03/2024 15:14:50,28.56839215,-16.30292816,3.00,384,,0,161,16,17,,
T,13/03/2024 15:14:53,28.56840422,-16.30296081,4.00,384,,0,181,16,17,,
T,13/03/2024 15:14:56,28.56843608,-16.30300013,4.00,385,,1,184,16,17,,
T,13/03/2024 15:14:59,28.56845091,-16.30301653,3.00,385,,1,219,14,18,,
T,13/03/2024 15:15:02,28.56846330,-16.30302803,3.00,385,,1,220,15,18,,
T,13/03/2024 15:15:05,28.56847276,-16.30303401,3.00,386,,1,237,15,18,,
T,13/03/2024 15:15:08,28.56848480,-16.30304035,3.00,386,,1,277,15,18,,
T,13/03/2024 15:15:11,28.56849572,-16.30304394,3.00,386,,1,264,15,18,,
T,13/03/2024 15:15:14,28.56851039,-16.30304934,3.00,386,,0,259,15,18,,
T,13/03/2024 15:15:17,28.56852118,-16.30305393,3.00,386,,0,311,15,18,,
T,13/03/2024 15:15:20,28.56853380,-16.30305961,3.00,387,,0,277,15,18,,
T,13/03/2024 15:15:23,28.56854691,-16.30306815,3.00,387,,0,257,15,18,,
T,13/03/2024 15:15:26,28.56855314,-16.30307686,3.00,387,,0,288,15,18,,
T,13/03/2024 15:15:29,28.56855702,-16.30308391,3.00,387,,0,303,15,18,,
T,13/03/2024 15:15:32,28.56856581,-16.30309172,6.00,387,,1,304,15,18,,
T,13/03/2024 15:15:35,28.56858619,-16.30310092,6.00,388,,1,321,15,18,,
T,13/03/2024 15:15:38,28.56861065,-16.30311054,6.00,388,,1,308,13,19,,
T,13/03/2024 15:15:41,28.56862924,-16.30310924,6.00,388,,1,325,13,16,,
T,13/03/2024 15:15:44,28.56863745,-16.30309193,8.00,389,,1,326,12,16,,
T,13/03/2024 15:15:47,28.56864989,-16.30305690,8.00,390,,1,341,13,16,,
T,13/03/2024 15:15:50,28.56866115,-16.30303373,4.00,391,,1,334,12,17,,
T,13/03/2024 15:15:53,28.56866469,-16.30303856,4.00,391,,1,328,14,20,,
T,13/03/2024 15:15:56,28.56872135,-16.30312262,3.00,392,,2,330,15,20,,
T,13/03/2024 15:15:59,28.56876876,-16.30318854,3.00,391,,2,317,15,20,,
T,13/03/2024 15:16:02,28.56879671,-16.30324111,3.00,391,,1,272,15,21,,
T,13/03/2024 15:16:05,28.56880754,-16.30326390,3.00,390,,1,306,16,21,,
T,13/03/2024 15:16:08,28.56882450,-16.30329650,3.00,390,,1,298,16,21,,
T,13/03/2024 15:16:11,28.56882903,-16.30330265,2.00,390,,0,308,16,21,,
T,13/03/2024 15:16:14,28.56883851,-16.30331340,3.00,390,,1,273,16,22,,
T,13/03/2024 15:16:17,28.56883195,-16.30333687,3.00,389,,1,253,16,21,,
T,13/03/2024 15:16:20,28.56882687,-16.30333819,2.00,389,,0,251,16,21,,
T,13/03/2024 15:16:23,28.56882395,-16.30335006,3.00,388,,0,245,16,21,,
T,13/03/2024 15:16:26,28.56883192,-16.30336325,3.00,388,,0,288,16,21,,
T,13/03/2024 15:16:29,28.56883684,-16.30335895,3.00,388,,0,292,16,21,,
T,13/03/2024 15:16:32,28.56883684,-16.30335895,2.00,388,,0,,16,22,,
T,13/03/2024 15:16:35,28.56883684,-16.30335895,2.00,388,,0,,16,21,,
T,13/03/2024 15:16:38,28.56883684,-16.30335895,2.00,388,,0,,16,21,,
T,13/03/2024 15:16:41,28.56883859,-16.30332762,2.00,388,,0,213,16,21,,
T,13/03/2024 15:16:44,28.56882932,-16.30334081,3.00,387,,0,255,16,21,,
T,13/03/2024 15:16:47,28.56881463,-16.30335695,3.00,387,,0,175,15,22,,
T,13/03/2024 15:16:50,28.56878762,-16.30336365,4.00,386,,1,177,15,21,,
T,13/03/2024 15:16:53,28.56875658,-16.30337475,4.00,385,,1,167,14,20,,
T,13/03/2024 15:16:56,28.56874265,-16.30339409,4.00,385,,1,230,13,20,,
T,13/03/2024 15:16:59,28.56873991,-16.30342170,4.00,384,,0,222,14,20,,
T,13/03/2024 15:17:02,28.56874264,-16.30345520,4.00,383,,0,232,14,22,,
T,13/03/2024 15:17:05,28.56872785,-16.30347387,4.00,383,,1,205,15,22,,
T,13/03/2024 15:17:08,28.56870678,-16.30349975,4.00,382,,1,210,15,21,,
T,13/03/2024 15:17:11,28.56868993,-16.30352341,4.00,381,,1,225,13,21,,
T,13/03/2024 15:17:14,28.56869598,-16.30354105,4.00,380,,1,327,14,20,,
T,13/03/2024 15:17:17,28.56872902,-16.30352377,4.00,379,,1,12,14,18,,
T,13/03/2024 15:17:20,28.56876577,-16.30348701,3.00,378,,2,30,14,19,,
T,13/03/2024 15:17:23,28.56879850,-16.30344806,3.00,377,,1,34,14,19,,
T,13/03/2024 15:17:26,28.56881323,-16.30341839,3.00,377,,1,50,14,20,,
T,13/03/2024 15:17:29,28.56883022,-16.30339343,4.00,376,,1,35,12,20,,
T,13/03/2024 15:17:32,28.56884943,-16.30338201,4.00,375,,1,22,12,20,,
T,13/03/2024 15:17:35,28.56886828,-16.30336750,4.00,374,,1,29,13,16,,
T,13/03/2024 15:17:38,28.56889152,-16.30337034,4.00,374,,1,7,13,18,,
T,13/03/2024 15:17:41,28.56892139,-16.30337116,4.00,373,,1,7,14,18,,
T,13/03/2024 15:17:44,28.56894761,-16.30337882,4.00,373,,1,4,14,19,,
T,13/03/2024 15:17:47,28.56896765,-16.30339160,3.00,372,,1,344,15,19,,
T,13/03/2024 15:17:50,28.56899327,-16.30341118,3.00,372,,1,324,16,19,,
T,13/03/2024 15:17:53,28.56901007,-16.30341881,3.00,371,,1,25,16,19,,
T,13/03/2024 15:17:56,28.56903683,-16.30342403,3.00,371,,1,1,16,19,,
T,13/03/2024 15:17:59,28.56906602,-16.30342865,3.00,370,,1,3,16,19,,
T,13/03/2024 15:18:02,28.56908634,-16.30345375,3.00,369,,1,292,16,20,,
T,13/03/2024 15:18:05,28.56906072,-16.30349006,3.00,369,,1,218,16,20,,
T,13/03/2024 15:18:08,28.56903262,-16.30351234,3.00,368,,1,214,16,19,,
T,13/03/2024 15:18:11,28.56900982,-16.30353449,3.00,368,,1,257,16,19,,
T,13/03/2024 15:18:14,28.56900084,-16.30357374,3.00,368,,1,257,16,19,,
T,13/03/2024 15:18:17,28.56900883,-16.30353493,3.00,368,,0,183,16,19,,
T,13/03/2024 15:18:20,28.56901158,-16.30353403,3.00,367,,0,,16,21,,
T,13/03/2024 15:18:24,28.56901158,-16.30353403,2.00,367,,0,,16,21,,
T,13/03/2024 15:18:27,28.56901158,-16.30353403,17.66,,,0,,16,21,,
T,13/03/2024 15:18:31,28.56901158,-16.30353403,2.00,367,,0,,16,19,,
T,13/03/2024 15:18:34,28.56901158,-16.30353403,3.00,367,,0,,17,20,,
T,13/03/2024 15:18:37,28.56901158,-16.30353403,3.00,367,,0,,17,19,,
T,13/03/2024 15:18:40,28.56901951,-16.30353174,3.00,367,,0,120,17,19,,
T,13/03/2024 15:18:43,28.56899080,-16.30351910,3.00,366,,0,68,17,20,,
T,13/03/2024 15:18:46,28.56899186,-16.30353477,3.00,366,,0,68,16,19,,
T,13/03/2024 15:18:49,28.56899151,-16.30354147,4.00,366,,1,65,16,19,,
T,13/03/2024 15:18:52,28.56897449,-16.30356217,4.00,366,,1,90,16,19,,
T,13/03/2024 15:18:55,28.56895673,-16.30358518,4.00,365,,1,131,17,19,,
T,13/03/2024 15:18:58,28.56896029,-16.30358814,4.00,365,,1,140,16,20,,
T,13/03/2024 15:19:01,28.56896144,-16.30358770,3.00,364,,1,138,15,19,,
T,13/03/2024 15:19:04,28.56894197,-16.30359017,3.00,364,,1,164,14,19,,
T,13/03/2024 15:19:07,28.56891533,-16.30359758,4.00,363,,1,183,14,19,,
T,13/03/2024 15:19:10,28.56889321,-16.30361193,4.00,363,,1,174,14,19,,
T,13/03/2024 15:19:13,28.56887751,-16.30362761,4.00,363,,1,202,15,20,,
T,13/03/2024 15:19:16,28.56886727,-16.30363476,4.00,362,,1,198,16,18,,
T,13/03/2024 15:19:19,28.56886567,-16.30364329,4.00,362,,1,193,16,18,,
T,13/03/2024 15:19:22,28.56888108,-16.30367567,3.00,362,,1,222,16,18,,
T,13/03/2024 15:19:25,28.56889553,-16.30367655,4.00,362,,1,226,15,19,,
T,13/03/2024 15:19:28,28.56892726,-16.30367572,4.00,362,,1,265,15,18,,
T,13/03/2024 15:19:31,28.56895660,-16.30367616,4.00,361,,0,266,16,19,,
T,13/03/2024 15:19:34,28.56899205,-16.30367291,3.00,361,,1,281,16,19,,
T,13/03/2024 15:19:37,28.56903256,-16.30367577,3.00,361,,1,315,16,18,,
T,13/03/2024 15:19:40,28.56906024,-16.30368471,3.00,361,,1,298,16,19,,
T,13/03/2024 15:19:43,28.56907975,-16.30369349,3.00,361,,1,310,17,19,,
T,13/03/2024 15:19:46,28.56909560,-16.30370038,3.00,361,,1,316,17,19,,
T,13/03/2024 15:19:49,28.56913945,-16.30373482,3.00,361,,1,317,17,19,,
T,13/03/2024 15:19:52,28.56917173,-16.30376039,3.00,361,,1,314,17,19,,
T,13/03/2024 15:19:55,28.56920543,-16.30378056,3.00,361,,1,299,17,19,,
T,13/03/2024 15:19:58,28.56921881,-16.30380848,3.00,361,,1,292,17,19,,
T,13/03/2024 15:20:01,28.56921477,-16.30383130,3.00,360,,1,233,17,19,,
T,13/03/2024 15:20:04,28.56919939,-16.30384521,3.00,360,,1,222,17,19,,
T,13/03/2024 15:20:07,28.56920121,-16.30386439,3.00,360,,0,263,17,19,,
T,13/03/2024 15:20:10,28.56922398,-16.30388329,3.00,360,,1,336,17,20,,
T,13/03/2024 15:20:13,28.56925001,-16.30387951,3.00,360,,1,9,17,19,,
T,13/03/2024 15:20:16,28.56925283,-16.30386161,3.00,360,,0,107,17,19,,
T,13/03/2024 15:20:19,28.56924700,-16.30384978,3.00,360,,0,106,15,19,,
T,13/03/2024 15:20:22,28.56924700,-16.30384978,4.00,360,,0,,13,17,,
T,13/03/2024 15:20:25,28.56924700,-16.30384978,6.00,360,,0,,12,17,,
T,13/03/2024 15:20:28,28.56924700,-16.30384978,6.00,360,,0,,13,16,,
T,13/03/2024 15:20:31,28.56924700,-16.30384978,6.00,360,,0,,12,16,,
T,13/03/2024 15:20:34,28.56924700,-16.30384978,6.00,360,,0,,12,16,,
T,13/03/2024 15:20:37,28.56924700,-16.30384978,6.00,360,,0,,11,15,,
T,13/03/2024 15:20:40,28.56924700,-16.30384978,6.00,360,,0,,16,18,,
T,13/03/2024 15:20:43,28.56924956,-16.30388145,6.00,360,,0,336,16,18,,
T,13/03/2024 15:20:46,28.56924798,-16.30388733,15.43,,,0,320,5,22,,
T,13/03/2024 15:20:49,28.56924796,-16.30388743,21.58,,,0,,5,18,,
T,13/03/2024 15:20:52,28.56924796,-16.30388743,29.84,,,0,,5,17,,
T,13/03/2024 15:20:55,28.56924796,-16.30388743,41.11,,,0,,5,15,,
T,13/03/2024 15:20:58,28.56924796,-16.30388743,56.33,,,0,,5,13,,
T,13/03/2024 15:21:01,28.56924796,-16.30388743,76.62,,,0,,5,15,,
T,13/03/2024 15:21:04,28.56924796,-16.30388743,103.81,,,0,,,8,,
T,13/03/2024 15:21:07,28.56924796,-16.30388743,138.92,,,0,,5,14,,
T,13/03/2024 15:21:10,28.56924796,-16.30388743,183.52,,,0,,,7,,
T,13/03/2024 15:21:13,28.56924796,-16.30388743,240.30,,,0,,5,14,,
T,13/03/2024 15:21:16,28.56924796,-16.30388743,12.00,356,,0,,17,17,,
T,13/03/2024 15:21:19,28.56924796,-16.30388743,4.00,356,,0,,17,17,,
T,13/03/2024 15:21:22,28.56924796,-16.30388743,4.00,356,,0,,17,17,,
T,13/03/2024 15:21:25,28.56924796,-16.30388743,4.00,356,,0,,17,17,,
T,13/03/2024 15:21:28,28.56924796,-16.30388743,4.00,356,,0,,17,17,,
T,13/03/2024 15:21:31,28.56924796,-16.30388743,4.00,357,,0,,17,17,,
T,13/03/2024 15:21:34,28.56924796,-16.30388743,4.00,357,,0,,17,17,,
T,13/03/2024 15:21:37,28.56924796,-16.30388743,4.00,357,,0,,17,17,,
T,13/03/2024 15:21:40,28.56924796,-16.30388743,4.00,357,,0,,17,18,,
T,13/03/2024 15:21:43,28.56924796,-16.30388743,4.00,357,,0,,17,17,,
T,13/03/2024 15:21:46,28.56924796,-16.30388743,4.00,357,,0,,17,17,,
T,13/03/2024 15:21:49,28.56924796,-16.30388743,3.00,357,,0,,17,18,,
T,13/03/2024 15:21:52,28.56924796,-16.30388743,3.00,357,,0,,16,18,,
T,13/03/2024 15:21:55,28.56924796,-16.30388743,3.00,357,,0,,17,17,,
T,13/03/2024 15:21:58,28.56926182,-16.30387287,3.00,357,,0,326,17,17,,
T,13/03/2024 15:22:01,28.56926492,-16.30387529,3.00,357,,0,326,17,17,,
T,13/03/2024 15:22:04,28.56926578,-16.30387629,3.00,357,,0,,17,17,,
T,13/03/2024 15:22:07,28.56926578,-16.30387629,3.00,357,,0,,17,17,,
T,13/03/2024 15:22:10,28.56926978,-16.30388551,3.00,357,,0,55,17,17,,
